inst_i,inst_j,weight
https://openalex.org/I196349391,https://openalex.org/I196551433,3
https://openalex.org/I196349391,https://openalex.org/I4210093367,1
https://openalex.org/I4210100364,https://openalex.org/I8961855,29
https://openalex.org/I131729948,https://openalex.org/I4210144394,1
https://openalex.org/I196349391,https://openalex.org/I33256026,4
https://openalex.org/I33256026,https://openalex.org/I81007117,8
https://openalex.org/I33256026,https://openalex.org/I97565354,1
https://openalex.org/I81007117,https://openalex.org/I91712215,5
https://openalex.org/I196349391,https://openalex.org/I4210101898,5
https://openalex.org/I16733864,https://openalex.org/I258800397,4
https://openalex.org/I107257983,https://openalex.org/I196349391,2
https://openalex.org/I2801533059,https://openalex.org/I4210097213,1
https://openalex.org/I196349391,https://openalex.org/I4210097094,2
https://openalex.org/I4210138519,https://openalex.org/I66946132,2
https://openalex.org/I134235054,https://openalex.org/I196349391,1
https://openalex.org/I4210097841,https://openalex.org/I54009628,1
https://openalex.org/I206945453,https://openalex.org/I97565354,5
https://openalex.org/I24227732,https://openalex.org/I33256026,2
https://openalex.org/I196349391,https://openalex.org/I5996616,1
https://openalex.org/I205783295,https://openalex.org/I2610724,12
https://openalex.org/I205783295,https://openalex.org/I5996616,10
https://openalex.org/I27483092,https://openalex.org/I88060688,19
https://openalex.org/I4210091434,https://openalex.org/I4210166741,7
https://openalex.org/I200763008,https://openalex.org/I81007117,2
https://openalex.org/I187531555,https://openalex.org/I4210085968,2
https://openalex.org/I114112103,https://openalex.org/I268975460,1
https://openalex.org/I190134885,https://openalex.org/I60668342,3
https://openalex.org/I110026055,https://openalex.org/I32021983,2
https://openalex.org/I190249584,https://openalex.org/I4210131029,1
https://openalex.org/I200763008,https://openalex.org/I4210097841,1
https://openalex.org/I190134885,https://openalex.org/I3018134672,1
https://openalex.org/I107257983,https://openalex.org/I160013858,1
https://openalex.org/I200763008,https://openalex.org/I392282,5
https://openalex.org/I103320735,https://openalex.org/I24603500,12
https://openalex.org/I114112103,https://openalex.org/I12912129,11
https://openalex.org/I200763008,https://openalex.org/I52170813,1
https://openalex.org/I157614274,https://openalex.org/I196551433,1
https://openalex.org/I196551433,https://openalex.org/I201448701,3
https://openalex.org/I119449181,https://openalex.org/I200763008,2
https://openalex.org/I118501908,https://openalex.org/I160013858,3
https://openalex.org/I114112103,https://openalex.org/I193700539,2
https://openalex.org/I268975460,https://openalex.org/I2800742272,1
https://openalex.org/I4210136328,https://openalex.org/I51601045,4
https://openalex.org/I160968435,https://openalex.org/I200763008,1
https://openalex.org/I173911158,https://openalex.org/I94509681,8
https://openalex.org/I1308524038,https://openalex.org/I4210107832,4
https://openalex.org/I134235054,https://openalex.org/I95793202,7
https://openalex.org/I200763008,https://openalex.org/I2607685603,1
https://openalex.org/I171892758,https://openalex.org/I4210095992,3
https://openalex.org/I200763008,https://openalex.org/I4210095992,1
https://openalex.org/I4210095992,https://openalex.org/I4210153755,1
https://openalex.org/I107257983,https://openalex.org/I201850948,10
https://openalex.org/I4210110517,https://openalex.org/I4210131029,4
https://openalex.org/I190249584,https://openalex.org/I4210110517,10
https://openalex.org/I1341412227,https://openalex.org/I4577782,9
https://openalex.org/I1341412227,https://openalex.org/I86987016,7
https://openalex.org/I193619901,https://openalex.org/I2613432,1
https://openalex.org/I202697423,https://openalex.org/I4210095701,5
https://openalex.org/I4210095701,https://openalex.org/I83019370,1
https://openalex.org/I150729083,https://openalex.org/I177802217,2
https://openalex.org/I134113660,https://openalex.org/I5561750,3
https://openalex.org/I2972652528,https://openalex.org/I36685595,1
https://openalex.org/I36685595,https://openalex.org/I98358874,1
https://openalex.org/I1341412227,https://openalex.org/I193700539,2
https://openalex.org/I1341412227,https://openalex.org/I40527276,1
https://openalex.org/I2610724,https://openalex.org/I4210085968,2
https://openalex.org/I4210155236,https://openalex.org/I4210166741,3
https://openalex.org/I123534392,https://openalex.org/I173304897,4
https://openalex.org/I170486558,https://openalex.org/I4210088462,1
https://openalex.org/I123534392,https://openalex.org/I41156924,12
https://openalex.org/I202697423,https://openalex.org/I21193070,2
https://openalex.org/I46247651,https://openalex.org/I95793202,6
https://openalex.org/I141945490,https://openalex.org/I5996616,2
https://openalex.org/I201448701,https://openalex.org/I5996616,2
https://openalex.org/I202697423,https://openalex.org/I249157770,1
https://openalex.org/I249157770,https://openalex.org/I2610724,7
https://openalex.org/I118501908,https://openalex.org/I4210166741,2
https://openalex.org/I130217899,https://openalex.org/I4210100468,9
https://openalex.org/I173304897,https://openalex.org/I3123573182,51
https://openalex.org/I2801697266,https://openalex.org/I7876267,1
https://openalex.org/I4210100923,https://openalex.org/I54009628,1
https://openalex.org/I26538001,https://openalex.org/I2972652528,1
https://openalex.org/I161941770,https://openalex.org/I4210120221,1
https://openalex.org/I138006243,https://openalex.org/I4210091434,2
https://openalex.org/I202697423,https://openalex.org/I4210089995,1
https://openalex.org/I121883995,https://openalex.org/I89864525,6
https://openalex.org/I16391192,https://openalex.org/I40527276,1
https://openalex.org/I202963720,https://openalex.org/I24603500,7
https://openalex.org/I103855431,https://openalex.org/I204337017,4
https://openalex.org/I103855431,https://openalex.org/I41156924,2
https://openalex.org/I2610724,https://openalex.org/I4210100468,1
https://openalex.org/I3018134672,https://openalex.org/I39854758,1
https://openalex.org/I202697423,https://openalex.org/I4210133528,3
https://openalex.org/I114112103,https://openalex.org/I120691247,9
https://openalex.org/I26538001,https://openalex.org/I40527276,1
https://openalex.org/I4092182,https://openalex.org/I4210100468,1
https://openalex.org/I16733864,https://openalex.org/I89864525,4
https://openalex.org/I202391551,https://openalex.org/I4210166741,3
https://openalex.org/I202963720,https://openalex.org/I28257850,1
https://openalex.org/I4210107832,https://openalex.org/I4210153755,1
https://openalex.org/I190134885,https://openalex.org/I89864525,10
https://openalex.org/I161941770,https://openalex.org/I171892758,1
https://openalex.org/I134820265,https://openalex.org/I177802217,1
https://openalex.org/I134820265,https://openalex.org/I4210136328,1
https://openalex.org/I202697423,https://openalex.org/I4210141757,1
https://openalex.org/I16733864,https://openalex.org/I197518295,10
https://openalex.org/I202697423,https://openalex.org/I96195991,1
https://openalex.org/I151746483,https://openalex.org/I161941770,1
https://openalex.org/I20581793,https://openalex.org/I2972652528,1
https://openalex.org/I20581793,https://openalex.org/I4210100468,1
https://openalex.org/I119449181,https://openalex.org/I4210100468,2
https://openalex.org/I161941770,https://openalex.org/I81007117,12
https://openalex.org/I129877168,https://openalex.org/I3123573182,1
https://openalex.org/I3121153395,https://openalex.org/I5561750,7
https://openalex.org/I3121153395,https://openalex.org/I88060688,1
https://openalex.org/I177802217,https://openalex.org/I4092182,3
https://openalex.org/I154130895,https://openalex.org/I4210086161,1
https://openalex.org/I39854758,https://openalex.org/I40527276,2
https://openalex.org/I177802217,https://openalex.org/I18014758,4
https://openalex.org/I24603500,https://openalex.org/I4210100468,1
https://openalex.org/I123387679,https://openalex.org/I81007117,3
https://openalex.org/I102520234,https://openalex.org/I133731052,1
https://openalex.org/I102520234,https://openalex.org/I146583814,1
https://openalex.org/I102520234,https://openalex.org/I4210144394,1
https://openalex.org/I102520234,https://openalex.org/I913958620,1
https://openalex.org/I202963720,https://openalex.org/I24768866,1
https://openalex.org/I33256026,https://openalex.org/I4210100468,1
https://openalex.org/I4210133528,https://openalex.org/I66752286,3
https://openalex.org/I111088046,https://openalex.org/I134235054,20
https://openalex.org/I182534213,https://openalex.org/I4210152641,1
https://openalex.org/I186354981,https://openalex.org/I4210138519,6
https://openalex.org/I36522303,https://openalex.org/I4210138519,1
https://openalex.org/I21449261,https://openalex.org/I40527276,5
https://openalex.org/I2738703131,https://openalex.org/I33256026,7
https://openalex.org/I159743108,https://openalex.org/I2972652528,1
https://openalex.org/I202697423,https://openalex.org/I4210137033,1
https://openalex.org/I189712700,https://openalex.org/I4210086161,1
https://openalex.org/I2801697266,https://openalex.org/I913958620,1
https://openalex.org/I202697423,https://openalex.org/I2800900077,1
https://openalex.org/I4210100468,https://openalex.org/I4210144394,1
https://openalex.org/I186354981,https://openalex.org/I24354313,4
https://openalex.org/I186903577,https://openalex.org/I190134885,2
https://openalex.org/I110026055,https://openalex.org/I24603500,5
https://openalex.org/I4210135516,https://openalex.org/I4210166741,3
https://openalex.org/I103855431,https://openalex.org/I3018134672,1
https://openalex.org/I205783295,https://openalex.org/I81007117,7
https://openalex.org/I160013858,https://openalex.org/I4210100468,2
https://openalex.org/I202697423,https://openalex.org/I4210156054,1
https://openalex.org/I33256026,https://openalex.org/I4210156054,6
https://openalex.org/I4210100468,https://openalex.org/I4210121044,1
https://openalex.org/I161941770,https://openalex.org/I47652572,1
https://openalex.org/I202697423,https://openalex.org/I47652572,1
https://openalex.org/I202963720,https://openalex.org/I47652572,1
https://openalex.org/I202697423,https://openalex.org/I4800084,1
https://openalex.org/I141596103,https://openalex.org/I90610280,27
https://openalex.org/I157614274,https://openalex.org/I4210152641,1
https://openalex.org/I4210121044,https://openalex.org/I4210122071,73
https://openalex.org/I202963720,https://openalex.org/I4210155236,1
https://openalex.org/I254029264,https://openalex.org/I32597200,3
https://openalex.org/I196829312,https://openalex.org/I254029264,2
https://openalex.org/I18014758,https://openalex.org/I254029264,3
https://openalex.org/I254029264,https://openalex.org/I66946132,2
https://openalex.org/I254029264,https://openalex.org/I97018004,1
https://openalex.org/I254029264,https://openalex.org/I913958620,8
https://openalex.org/I186354981,https://openalex.org/I254029264,3
https://openalex.org/I190249584,https://openalex.org/I254029264,6
https://openalex.org/I133731052,https://openalex.org/I254029264,1
https://openalex.org/I166825849,https://openalex.org/I254029264,2
https://openalex.org/I182534213,https://openalex.org/I254029264,2
https://openalex.org/I24603500,https://openalex.org/I254029264,1
https://openalex.org/I254029264,https://openalex.org/I2801697266,1
https://openalex.org/I254029264,https://openalex.org/I3018134672,1
https://openalex.org/I254029264,https://openalex.org/I865915315,3
https://openalex.org/I254029264,https://openalex.org/I36522303,1
https://openalex.org/I254029264,https://openalex.org/I52170813,1
https://openalex.org/I103320735,https://openalex.org/I254029264,1
https://openalex.org/I254029264,https://openalex.org/I42934936,1
https://openalex.org/I141596103,https://openalex.org/I254029264,6
https://openalex.org/I204337017,https://openalex.org/I254029264,6
https://openalex.org/I138689650,https://openalex.org/I254029264,2
https://openalex.org/I254029264,https://openalex.org/I89864525,3
https://openalex.org/I254029264,https://openalex.org/I4654613,11
https://openalex.org/I254029264,https://openalex.org/I899635006,1
https://openalex.org/I254029264,https://openalex.org/I71999127,2
https://openalex.org/I129877168,https://openalex.org/I254029264,3
https://openalex.org/I254029264,https://openalex.org/I4210166741,4
https://openalex.org/I157725225,https://openalex.org/I254029264,1
https://openalex.org/I153976015,https://openalex.org/I254029264,1
https://openalex.org/I254029264,https://openalex.org/I39854758,3
https://openalex.org/I187531555,https://openalex.org/I254029264,1
https://openalex.org/I181565077,https://openalex.org/I254029264,1
https://openalex.org/I254029264,https://openalex.org/I28290843,1
